Time Stamp (local standard time) yyyy-mm-ddThh:mm:ss,POA irradiance CMP22 pyranometer (W/m2),PV module back surface temperature (degC),Pmp uncertainty (%),Pmp (W),Voc (V),Isc (A),Vmp (V),Imp (A),Time Stamp,Hour,Cluster
2011-02-01T15:55:26,378.4,31.8,0.7,40.3689,209.5892,0.315,157.0353,0.2571,2011-02-01 15:55:26,15,3
2011-02-01T16:00:26,414.3,30.5,0.7,43.3522,211.9045,0.3345,159.006,0.2726,2011-02-01 16:00:26,16,3
2011-02-01T16:05:26,249.5,29.4,1.0,25.8903,205.195,0.2059,154.2257,0.1679,2011-02-01 16:05:26,16,3
2011-02-01T16:10:26,250.3,28.3,1.1,25.8695,206.3285,0.2048,155.2813,0.1666,2011-02-01 16:10:26,16,3
2011-02-01T16:15:26,281.7,27.7,1.0,28.6699,208.3656,0.2241,157.0337,0.1826,2011-02-01 16:15:26,16,3
2011-02-01T16:20:26,236.8,27.9,1.1,23.6946,205.5116,0.188,155.021,0.1528,2011-02-01 16:20:26,16,3
2011-02-01T16:25:26,177.4,27.4,1.4,18.3478,201.9829,0.1474,151.9804,0.1207,2011-02-01 16:25:26,16,3
2011-02-01T16:30:26,341.3,27.2,0.9,32.0709,210.9202,0.2449,159.9114,0.2006,2011-02-01 16:30:26,16,3
2011-02-01T16:35:26,274.1,27.8,1.0,26.3461,207.2863,0.2054,157.064,0.1677,2011-02-01 16:35:26,16,3
2011-02-01T16:40:26,271.3,27.7,1.1,25.1846,206.8393,0.1959,157.0363,0.1604,2011-02-01 16:40:26,16,3
2011-02-01T16:45:26,160.8,27.1,1.6,16.3348,200.535,0.1326,151.0347,0.1082,2011-02-01 16:45:26,16,3
2011-02-01T16:50:26,261.1,27.0,1.2,23.659,206.6988,0.1839,157.22,0.1505,2011-02-01 16:50:26,16,3
2011-02-01T16:55:26,193.3,26.9,1.5,18.0884,202.646,0.1442,153.7906,0.1176,2011-02-01 16:55:26,16,3
2011-02-01T17:00:26,166.2,26.5,1.7,15.3562,200.7299,0.1239,152.3142,0.1008,2011-02-01 17:00:26,17,3
2011-02-01T17:05:26,120.3,25.5,2.3,10.9493,196.5712,0.0911,148.6564,0.0737,2011-02-01 17:05:26,17,3
2011-02-01T17:10:26,117.8,24.5,2.5,10.043,196.5458,0.0828,149.3258,0.0673,2011-02-01 17:10:26,17,3
2011-02-01T17:15:26,125.7,24.2,2.7,9.488,196.694,0.0772,150.605,0.063,2011-02-01 17:15:26,17,3
2011-02-01T17:20:26,100.5,23.8,3.2,7.8946,193.9684,0.0657,147.9773,0.0534,2011-02-01 17:20:26,17,3
2011-02-01T17:25:26,71.8,23.5,3.8,6.3532,190.4273,0.0551,143.3832,0.0443,2011-02-01 17:25:26,17,3
2011-02-01T17:30:26,57.2,23.0,4.4,5.3726,188.3428,0.0474,141.448,0.038,2011-02-01 17:30:26,17,0
2011-02-01T17:35:26,46.4,22.6,5.4,4.2903,185.4652,0.0385,139.2714,0.0308,2011-02-01 17:35:26,17,0
2011-02-01T17:40:26,40.3,22.2,7.5,3.0642,181.0052,0.0282,135.3854,0.0226,2011-02-01 17:40:26,17,0
2011-02-01T17:45:26,24.9,21.9,10.2,2.1083,175.2605,0.0206,129.6979,0.0163,2011-02-01 17:45:26,17,0
2011-02-03T07:25:26,22.3,16.0,16.7,1.5959,177.4494,0.0151,131.9478,0.0121,2011-02-03 07:25:26,7,0
2011-02-03T07:35:26,37.6,16.7,10.3,2.7292,184.7322,0.0247,138.7752,0.0197,2011-02-03 07:35:26,7,0
2011-02-03T07:40:26,35.0,17.0,8.7,3.216,185.9739,0.0293,138.0803,0.0233,2011-02-03 07:40:26,7,0
2011-02-03T07:45:26,39.0,17.2,7.9,3.6635,187.6028,0.0329,139.8767,0.0262,2011-02-03 07:45:26,7,0
2011-02-03T07:50:26,42.7,17.5,7.0,4.1317,189.0963,0.0366,141.2602,0.0292,2011-02-03 07:50:26,7,0
2011-02-03T07:55:26,55.1,17.8,5.5,5.4579,192.9975,0.047,144.8526,0.0377,2011-02-03 07:55:26,7,2
2011-02-03T08:00:26,40.7,18.1,7.4,3.9115,187.6361,0.0349,140.1506,0.0279,2011-02-03 08:00:26,8,0
2011-02-03T08:05:26,48.3,18.1,6.2,4.7769,190.6349,0.0416,143.123,0.0334,2011-02-03 08:05:26,8,0
2011-02-03T08:10:26,67.0,18.5,4.5,6.8242,195.4249,0.0575,146.9868,0.0464,2011-02-03 08:10:26,8,2
2011-02-03T08:15:26,78.6,18.8,3.9,8.1521,197.7689,0.0677,148.8732,0.0548,2011-02-03 08:15:26,8,2
2011-02-03T08:25:26,70.5,19.1,4.3,7.2011,195.5277,0.0598,147.999,0.0487,2011-02-03 08:25:26,8,2
2011-02-03T08:30:26,96.7,19.3,3.2,9.9883,200.3266,0.082,151.0222,0.0661,2011-02-03 08:30:26,8,2
2011-02-03T08:35:26,78.8,19.4,3.8,8.1975,197.1962,0.0671,149.3577,0.0549,2011-02-03 08:35:26,8,2
2011-02-03T08:40:26,105.8,20.0,2.9,10.9748,200.9503,0.0896,151.3002,0.0725,2011-02-03 08:40:26,8,2
2011-02-03T08:45:26,134.5,20.3,2.3,14.4815,204.5123,0.1151,154.1438,0.0939,2011-02-03 08:45:26,8,2
2011-02-03T08:50:26,163.5,20.8,1.9,17.6716,206.871,0.1388,155.8425,0.1134,2011-02-03 08:50:26,8,2
2011-02-03T08:55:26,144.1,21.0,2.1,15.5111,204.8309,0.1226,154.4601,0.1004,2011-02-03 08:55:26,8,2
2011-02-03T09:00:26,311.4,22.0,1.1,32.3925,214.5393,0.2468,161.5427,0.2005,2011-02-03 09:00:26,9,2
2011-02-03T09:05:26,243.4,22.5,1.3,26.2916,210.9479,0.2028,158.6385,0.1657,2011-02-03 09:05:26,9,2
2011-02-03T09:10:26,302.2,23.1,1.1,32.3426,213.2762,0.2483,160.1192,0.202,2011-02-03 09:10:26,9,2
2011-02-03T09:25:26,394.5,25.0,0.9,42.3497,215.4665,0.3224,161.35,0.2625,2011-02-03 09:25:26,9,2
2011-02-03T09:30:26,266.8,23.9,1.1,29.2987,211.196,0.2247,158.6265,0.1847,2011-02-03 09:30:26,9,2
2011-02-03T09:40:26,656.0,27.3,0.6,70.8241,220.8252,0.5302,164.2021,0.4313,2011-02-03 09:40:26,9,1
2011-02-03T09:50:25,408.1,26.0,0.8,45.3336,215.5841,0.3435,161.2511,0.2811,2011-02-03 09:50:25,9,2
2011-02-03T10:00:26,731.8,29.9,0.5,80.0451,220.3834,0.6014,163.3683,0.49,2011-02-03 10:00:26,10,1
2011-02-03T10:15:26,749.0,32.6,0.5,81.7659,218.2767,0.6204,161.7275,0.5056,2011-02-03 10:15:26,10,1
2011-02-03T10:25:26,593.4,32.1,0.6,64.6083,215.2788,0.4939,160.2456,0.4032,2011-02-03 10:25:26,10,1
2011-02-03T10:35:26,658.2,32.6,0.5,72.1404,216.5322,0.5498,160.8016,0.4486,2011-02-03 10:35:26,10,1
2011-02-03T11:05:26,612.0,33.1,0.5,68.1326,214.5165,0.5191,159.4584,0.4273,2011-02-03 11:05:26,11,1
2011-02-03T11:10:26,1043.0,37.9,0.4,112.7199,218.3962,0.8641,160.5188,0.7022,2011-02-03 11:10:26,11,1
2011-02-03T11:15:26,483.0,34.2,0.6,52.9933,210.3354,0.4109,156.9866,0.3376,2011-02-03 11:15:26,11,2
2011-02-03T11:20:26,390.0,32.7,0.7,42.9529,208.5605,0.3327,156.2405,0.2749,2011-02-03 11:20:26,11,2
2011-02-03T11:35:26,625.5,36.2,0.5,68.3954,212.3776,0.5292,157.891,0.4332,2011-02-03 11:35:26,11,1
2011-02-03T11:50:26,716.8,37.5,0.4,78.4501,213.612,0.6057,158.2556,0.4957,2011-02-03 11:50:26,11,1
2011-02-03T12:20:26,556.9,31.8,0.5,62.1472,214.8351,0.4731,159.8618,0.3888,2011-02-03 12:20:26,12,1
2011-02-03T12:35:26,663.7,36.1,0.5,72.831,213.5191,0.5613,158.4901,0.4595,2011-02-03 12:35:26,12,1
2011-02-03T12:40:26,576.8,33.5,0.5,63.5686,213.4414,0.4877,158.8282,0.4002,2011-02-03 12:40:26,12,1
2011-02-03T12:50:26,466.1,28.0,0.6,51.8622,215.6514,0.3926,160.8827,0.3224,2011-02-03 12:50:26,12,2
2011-02-03T13:10:26,359.6,27.8,0.7,39.6727,211.3669,0.3045,158.2986,0.2506,2011-02-03 13:10:26,13,3
2011-02-03T13:15:26,371.8,27.5,0.7,41.4916,212.772,0.3166,159.2888,0.2605,2011-02-03 13:15:26,13,3
2011-02-03T13:30:26,501.2,31.8,0.6,55.5981,213.0261,0.4235,158.8955,0.3499,2011-02-03 13:30:26,13,3
2011-02-03T13:45:26,392.0,31.4,0.7,42.9907,209.7324,0.3313,157.0675,0.2737,2011-02-03 13:45:26,13,3
2011-02-03T14:05:26,364.2,30.1,0.7,40.0691,209.7494,0.3094,157.1311,0.255,2011-02-03 14:05:26,14,3
2011-02-03T14:10:26,368.8,28.6,0.7,40.985,211.6646,0.3136,158.5103,0.2586,2011-02-03 14:10:26,14,3
2011-02-03T14:20:26,960.3,35.0,0.4,104.0602,219.6761,0.7913,161.697,0.6436,2011-02-03 14:20:26,14,1
2011-02-03T14:55:26,856.6,32.2,0.4,92.6808,220.0667,0.7009,162.5309,0.5702,2011-02-03 14:55:26,14,1
2011-02-03T15:05:26,218.1,26.6,1.1,23.6137,205.4413,0.1815,155.979,0.1514,2011-02-03 15:05:26,15,3
2011-02-03T15:20:26,541.8,28.9,0.6,57.3373,216.4279,0.4367,161.39,0.3553,2011-02-03 15:20:26,15,3
2011-02-03T15:25:26,412.0,26.2,0.7,44.2297,214.9811,0.3372,160.9114,0.2749,2011-02-03 15:25:26,15,3
2011-02-03T15:30:26,259.9,25.3,1.0,28.0621,209.37,0.2178,157.162,0.1786,2011-02-03 15:30:26,15,3
2011-02-03T15:35:26,352.0,25.3,0.8,38.8268,213.8547,0.2961,160.084,0.2425,2011-02-03 15:35:26,15,3
2011-02-03T15:40:26,513.0,27.4,0.6,56.1685,217.3438,0.4252,161.9131,0.3469,2011-02-03 15:40:26,15,3
2011-02-03T15:45:26,327.2,28.1,0.8,35.7477,210.174,0.2766,157.5133,0.227,2011-02-03 15:45:26,15,3
2011-02-03T15:50:26,345.2,26.6,0.8,37.6501,212.3624,0.2893,159.0525,0.2367,2011-02-03 15:50:26,15,3
2011-02-03T15:55:26,270.8,26.1,1.0,29.1603,209.1798,0.2269,156.9997,0.1857,2011-02-03 15:55:26,15,3
2011-02-03T16:00:26,102.8,23.6,2.5,10.5124,196.8659,0.0842,150.6581,0.0698,2011-02-03 16:00:26,16,3
2011-02-03T16:05:26,219.3,23.3,1.2,23.4371,208.6919,0.1834,156.8142,0.1495,2011-02-03 16:05:26,16,3
2011-02-03T16:10:26,284.8,25.1,1.0,30.7503,211.1109,0.2378,158.4543,0.1941,2011-02-03 16:10:26,16,3
2011-02-03T16:15:26,271.8,26.1,1.0,29.1784,209.374,0.2277,157.2324,0.1856,2011-02-03 16:15:26,16,3
2011-02-03T16:20:26,198.4,25.4,1.4,21.2091,205.3043,0.168,154.4334,0.1373,2011-02-03 16:20:26,16,3
2011-02-03T16:25:26,102.8,23.6,2.5,10.6256,197.0816,0.0858,150.0131,0.0708,2011-02-03 16:25:26,16,3
2011-02-03T16:30:26,65.6,21.7,4.0,6.4235,191.5311,0.0537,146.4183,0.0439,2011-02-03 16:30:26,16,3
2011-02-03T16:35:26,93.5,21.1,2.8,9.5549,197.7947,0.0791,148.9016,0.0642,2011-02-03 16:35:26,16,3
2011-02-03T16:40:26,81.9,21.4,3.2,8.4122,195.67,0.0701,147.4894,0.057,2011-02-03 16:40:26,16,3
2011-02-03T16:45:26,83.4,21.4,3.1,8.5648,196.0493,0.0718,147.5929,0.058,2011-02-03 16:45:26,16,3
2011-02-03T16:50:26,76.6,21.3,3.4,7.8462,194.7406,0.0656,147.098,0.0533,2011-02-03 16:50:26,16,3
2011-02-03T16:55:26,56.0,20.7,4.7,5.502,190.0737,0.0474,143.2806,0.0384,2011-02-03 16:55:26,16,0
2011-02-03T17:00:26,48.8,20.5,5.4,4.7292,188.1002,0.0416,141.3042,0.0335,2011-02-03 17:00:26,17,0
2011-02-03T17:05:26,41.1,20.3,6.4,3.8945,185.4438,0.035,139.1788,0.028,2011-02-03 17:05:26,17,0
2011-02-03T17:10:26,42.0,20.1,6.3,3.9924,186.0594,0.036,138.9922,0.0287,2011-02-03 17:10:26,17,0
2011-02-03T17:15:26,62.9,20.1,4.5,5.9194,192.3549,0.0508,144.9812,0.0408,2011-02-03 17:15:26,17,3
2011-02-03T17:20:26,73.7,20.5,4.1,6.8573,194.4053,0.0575,147.3424,0.0465,2011-02-03 17:20:26,17,3
2011-02-03T17:25:26,56.5,20.3,5.0,5.3303,190.6006,0.0463,143.4683,0.0372,2011-02-03 17:25:26,17,0
2011-02-03T17:30:26,45.8,20.3,6.0,4.3141,187.3125,0.0385,140.0802,0.0308,2011-02-03 17:30:26,17,0
2011-02-03T17:35:26,44.4,20.2,7.1,3.7371,186.0288,0.0331,140.3388,0.0266,2011-02-03 17:35:26,17,0
2011-02-03T17:40:26,29.2,19.9,9.9,2.4849,179.6765,0.0234,133.5368,0.0186,2011-02-03 17:40:26,17,0
2011-02-03T17:45:26,23.9,19.6,12.2,2.0047,176.5737,0.0193,130.4818,0.0154,2011-02-03 17:45:26,17,0
2011-02-05T07:25:26,23.3,19.5,12.7,2.0299,176.8104,0.0195,130.8355,0.0155,2011-02-05 07:25:26,7,0
2011-02-05T07:30:26,28.1,19.3,9.7,2.645,180.7441,0.0249,133.8321,0.0198,2011-02-05 07:30:26,7,0
2011-02-05T07:35:26,34.8,19.4,7.9,3.3683,184.4043,0.0308,137.1877,0.0246,2011-02-05 07:35:26,7,0
2011-02-05T07:40:26,39.6,19.8,7.5,3.664,185.7474,0.0329,139.2556,0.0263,2011-02-05 07:40:26,7,0
2011-02-05T07:45:26,31.6,20.2,9.1,2.927,181.7513,0.0273,135.0575,0.0217,2011-02-05 07:45:26,7,0
2011-02-05T07:50:26,42.2,20.5,7.0,3.9718,186.105,0.0357,139.4404,0.0285,2011-02-05 07:50:26,7,0
2011-02-05T07:55:26,48.0,20.7,6.2,4.5742,188.0205,0.0405,141.4644,0.0323,2011-02-05 07:55:26,7,0
2011-02-05T08:00:26,39.4,20.8,7.5,3.7953,184.9948,0.0336,140.9315,0.0269,2011-02-05 08:00:26,8,0
2011-02-05T08:05:26,39.8,20.8,7.4,3.8101,185.0879,0.0335,141.5365,0.0269,2011-02-05 08:05:26,8,0
2011-02-05T08:10:26,67.5,20.9,4.4,6.7212,193.5584,0.057,146.1793,0.046,2011-02-05 08:10:26,8,2
2011-02-05T08:15:26,55.3,21.1,5.1,5.6008,190.2457,0.0487,142.6678,0.0393,2011-02-05 08:15:26,8,2
2011-02-05T08:20:26,70.9,21.2,4.2,7.2301,194.0216,0.0591,148.9007,0.0486,2011-02-05 08:20:26,8,2
2011-02-05T08:25:26,133.3,21.7,2.3,13.8341,202.8683,0.1118,153.0499,0.0904,2011-02-05 08:25:26,8,2
2011-02-05T08:30:26,134.7,21.6,2.3,13.743,202.73,0.1113,152.8709,0.0899,2011-02-05 08:30:26,8,2
2011-02-05T08:35:26,171.4,21.9,1.8,18.289,206.6483,0.1445,155.7874,0.1174,2011-02-05 08:35:26,8,2
2011-02-05T08:40:26,89.8,21.8,3.3,9.5566,197.2237,0.0776,149.346,0.064,2011-02-05 08:40:26,8,2
2011-02-05T08:45:26,154.6,21.9,1.9,16.528,204.986,0.1315,154.4059,0.107,2011-02-05 08:45:26,8,2
2011-02-05T08:50:26,109.2,21.8,2.7,11.6283,200.0264,0.0947,150.6197,0.0772,2011-02-05 08:50:26,8,2
2011-02-05T08:55:26,190.9,22.3,1.6,20.3822,207.6345,0.1603,156.4056,0.1303,2011-02-05 08:55:26,8,2
2011-02-05T09:00:26,183.9,22.9,1.6,19.6389,206.5411,0.1552,155.6658,0.1262,2011-02-05 09:00:26,9,2
2011-02-05T09:05:26,124.4,23.2,2.4,13.1791,200.6846,0.1061,151.4388,0.087,2011-02-05 09:05:26,9,2
2011-02-05T09:10:26,160.6,24.6,1.8,17.0856,203.4309,0.1363,153.3447,0.1114,2011-02-05 09:10:26,9,2
2011-02-05T09:15:26,192.6,25.3,1.6,20.5135,205.6447,0.1625,154.884,0.1324,2011-02-05 09:15:26,9,2
2011-02-05T09:20:26,204.7,25.5,1.5,22.2219,206.6686,0.1748,155.5971,0.1428,2011-02-05 09:20:26,9,2
2011-02-05T09:25:26,239.6,25.8,1.3,25.9833,208.4652,0.2019,156.892,0.1656,2011-02-05 09:25:26,9,2
2011-02-05T09:30:26,183.0,26.2,1.6,19.3432,203.5486,0.1535,153.3777,0.1261,2011-02-05 09:30:26,9,2
2011-02-05T09:35:26,267.8,26.4,1.2,29.1684,209.2507,0.2266,157.2176,0.1855,2011-02-05 09:35:26,9,2
2011-02-05T09:40:26,184.3,26.1,1.6,19.9208,204.1429,0.1581,153.7148,0.1296,2011-02-05 09:40:26,9,2
2011-02-05T09:45:26,214.9,26.4,1.4,23.0671,205.8015,0.1814,154.9519,0.1489,2011-02-05 09:45:26,9,2
2011-02-05T09:50:26,174.2,27.7,1.6,17.78,200.915,0.1437,151.5332,0.1173,2011-02-05 09:50:26,9,2
2011-02-05T09:55:26,276.9,27.2,1.1,29.6667,208.8318,0.2302,156.8434,0.1891,2011-02-05 09:55:26,9,2
2011-02-05T10:00:26,249.4,26.7,1.2,26.6113,207.5586,0.2064,156.1967,0.1704,2011-02-05 10:00:26,10,2
2011-02-05T10:05:26,211.8,26.7,1.4,22.7585,205.5637,0.1739,156.09,0.1458,2011-02-05 10:05:26,10,2
2011-02-05T10:20:26,906.0,32.5,0.4,99.2171,221.4775,0.7452,163.3315,0.6075,2011-02-05 10:20:26,10,1
2011-02-05T10:30:26,908.9,37.8,0.4,98.759,217.0745,0.7574,160.0513,0.617,2011-02-05 10:30:26,10,1
2011-02-05T10:40:26,919.5,38.9,0.4,99.4246,215.9557,0.7661,159.2021,0.6245,2011-02-05 10:40:26,10,1
2011-02-05T11:00:26,215.9,33.0,1.1,22.7648,199.6123,0.1807,150.9485,0.1508,2011-02-05 11:00:26,11,2
2011-02-05T11:05:26,327.2,33.9,0.8,35.1614,204.9645,0.2726,154.2848,0.2279,2011-02-05 11:05:26,11,2
2011-02-05T11:10:26,1061.1,32.1,0.4,117.462,224.3218,0.8788,164.3384,0.7148,2011-02-05 11:10:26,11,1
2011-02-05T11:15:26,1010.7,35.5,0.4,111.175,220.5313,0.843,161.9274,0.6866,2011-02-05 11:15:26,11,1
2011-02-05T11:20:26,221.0,38.2,1.2,22.8835,195.2968,0.1774,150.3879,0.1522,2011-02-05 11:20:26,11,2
2011-02-05T11:35:26,1017.0,39.3,0.4,111.3028,217.23,0.8551,159.4832,0.6979,2011-02-05 11:35:26,11,1
2011-02-05T11:45:26,1001.5,40.7,0.4,109.3506,215.4798,0.8456,158.2884,0.6908,2011-02-05 11:45:26,11,1
2011-02-05T11:50:26,1011.9,42.2,0.4,110.0998,214.8123,0.8543,157.7465,0.698,2011-02-05 11:50:26,11,1
2011-02-05T11:55:26,1014.6,42.8,0.4,110.2469,214.0652,0.858,157.2043,0.7013,2011-02-05 11:55:26,11,1
2011-02-05T12:05:26,1030.4,41.7,0.4,112.2094,215.0618,0.8706,157.7461,0.7113,2011-02-05 12:05:26,12,1
2011-02-05T12:10:26,1017.6,42.9,0.5,110.5363,214.0425,0.8607,157.1529,0.7034,2011-02-05 12:10:26,12,1
2011-02-05T12:40:26,1004.1,43.5,0.5,108.6703,213.5058,0.8476,156.8502,0.6928,2011-02-05 12:40:26,12,1
2011-02-05T12:45:26,1019.0,43.2,0.5,110.6793,213.7258,0.8626,156.8546,0.7056,2011-02-05 12:45:26,12,1
2011-02-05T12:50:26,1003.6,41.9,0.5,109.4882,214.4672,0.8501,157.4868,0.6952,2011-02-05 12:50:26,12,1
2011-02-05T12:55:26,1002.0,42.5,0.5,109.1263,214.397,0.8476,157.4667,0.693,2011-02-05 12:55:26,12,1
2011-02-05T13:00:26,999.0,42.9,0.5,108.6396,213.9097,0.8456,157.1342,0.6914,2011-02-05 13:00:26,13,1
2011-02-05T13:10:26,1046.2,42.3,0.5,113.5294,214.7744,0.8825,157.5378,0.7206,2011-02-05 13:10:26,13,1
2011-02-05T13:15:26,1029.6,42.8,0.5,111.6807,214.1524,0.8701,157.1798,0.7105,2011-02-05 13:15:26,13,1
2011-02-05T13:20:26,216.1,42.7,1.7,21.4929,190.388,0.1683,148.6846,0.1446,2011-02-05 13:20:26,13,3
2011-02-05T13:25:26,1044.8,43.6,0.5,113.3784,214.3686,0.8834,157.2994,0.7208,2011-02-05 13:25:26,13,1
2011-02-05T13:30:26,244.5,40.3,1.6,24.6975,194.4811,0.1948,149.2025,0.1655,2011-02-05 13:30:26,13,3
2011-02-05T13:35:26,242.3,40.1,1.5,24.948,194.6651,0.1951,149.7062,0.1666,2011-02-05 13:35:26,13,3
2011-02-05T13:40:26,217.9,38.3,1.6,22.7056,195.2093,0.1797,149.0903,0.1523,2011-02-05 13:40:26,13,3
2011-02-05T13:45:26,364.7,34.2,0.9,40.0469,206.9481,0.3117,155.1477,0.2581,2011-02-05 13:45:26,13,3
2011-02-05T13:50:26,1043.4,37.9,0.5,113.3989,219.1186,0.8668,160.9137,0.7047,2011-02-05 13:50:26,13,1
2011-02-05T14:00:26,208.1,33.1,1.5,22.3911,199.3534,0.1754,151.6198,0.1477,2011-02-05 14:00:26,14,3
2011-02-05T14:05:26,202.0,31.5,1.4,21.8089,200.7053,0.1692,153.0385,0.1425,2011-02-05 14:05:26,14,3
2011-02-05T14:15:26,934.1,39.1,0.5,100.9108,216.0669,0.7781,159.1911,0.6339,2011-02-05 14:15:26,14,1
2011-02-05T14:20:26,931.3,39.4,0.5,101.1029,215.6808,0.7807,158.8651,0.6364,2011-02-05 14:20:26,14,1
2011-02-05T14:25:26,912.2,36.9,0.5,99.2441,218.1402,0.7579,160.8101,0.6172,2011-02-05 14:25:26,14,1
2011-02-05T14:30:26,197.1,35.0,1.6,20.4365,196.8575,0.1564,153.3718,0.1332,2011-02-05 14:30:26,14,3
2011-02-05T14:35:26,892.8,37.0,0.5,97.8266,217.7059,0.7474,160.4366,0.6098,2011-02-05 14:35:26,14,1
2011-02-05T14:40:26,833.1,40.2,0.5,90.3187,213.2859,0.7016,157.4908,0.5735,2011-02-05 14:40:26,14,1
2011-02-05T14:45:26,172.7,38.8,1.8,17.036,190.8497,0.134,149.5148,0.1139,2011-02-05 14:45:26,14,3
2011-02-05T14:50:26,885.5,39.1,0.5,95.8065,215.4608,0.7392,159.0018,0.6025,2011-02-05 14:50:26,14,1
2011-02-05T14:55:26,182.2,34.4,1.6,18.869,195.7763,0.149,149.9554,0.1258,2011-02-05 14:55:26,14,3
2011-02-05T15:00:26,210.7,32.1,1.3,22.7459,200.7103,0.18,151.6635,0.15,2011-02-05 15:00:26,15,3
2011-02-05T15:05:26,230.9,32.2,1.2,24.5447,201.6716,0.1952,152.0643,0.1614,2011-02-05 15:05:26,15,3
2011-02-05T15:10:26,185.8,31.1,1.3,19.7903,199.6469,0.1585,150.6967,0.1313,2011-02-05 15:10:26,15,3
2011-02-05T15:15:26,206.4,31.3,1.2,22.1907,201.1026,0.178,151.4009,0.1466,2011-02-05 15:15:26,15,3
2011-02-05T15:20:26,188.8,31.6,1.2,20.2202,199.4813,0.1632,150.279,0.1346,2011-02-05 15:20:26,15,3
2011-02-05T15:25:26,147.1,31.1,1.5,15.3593,196.0227,0.1267,147.6708,0.104,2011-02-05 15:25:26,15,3
2011-02-05T15:30:26,213.8,31.3,1.1,22.9042,201.7672,0.1835,151.8342,0.1508,2011-02-05 15:30:26,15,3
2011-02-05T15:35:26,242.6,33.2,1.0,26.1531,201.678,0.2084,151.8164,0.1723,2011-02-05 15:35:26,15,3
2011-02-05T15:40:26,180.1,32.0,1.2,19.0147,198.2843,0.1513,150.4252,0.1264,2011-02-05 15:40:26,15,3
2011-02-05T15:45:26,261.3,32.2,0.9,28.4434,203.7596,0.2235,153.4725,0.1853,2011-02-05 15:45:26,15,3
2011-02-05T15:50:26,180.8,33.5,1.3,19.0095,196.9154,0.1504,150.3624,0.1264,2011-02-05 15:50:26,15,3
2011-02-05T16:00:26,215.8,33.5,1.1,22.9925,199.5417,0.1853,150.2061,0.1531,2011-02-05 16:00:26,16,3
2011-02-05T16:05:26,172.0,31.9,1.3,17.9887,197.5634,0.1446,149.6075,0.1202,2011-02-05 16:05:26,16,3
2011-02-05T16:10:26,146.3,32.7,1.6,15.1559,194.0981,0.125,146.7174,0.1033,2011-02-05 16:10:26,16,3
2011-02-05T16:15:26,148.0,31.4,1.6,15.6881,196.0396,0.1296,147.585,0.1063,2011-02-05 16:15:26,16,3
2011-02-05T16:20:26,129.5,30.8,1.8,13.6233,194.5326,0.1137,146.6086,0.0929,2011-02-05 16:20:26,16,3
2011-02-05T16:25:26,106.1,29.9,2.2,10.9904,192.2143,0.0922,145.1528,0.0757,2011-02-05 16:25:26,16,3
2011-02-05T16:30:26,78.0,29.5,2.9,7.8604,187.72,0.0685,141.1954,0.0557,2011-02-05 16:30:26,16,3
2011-02-05T16:35:26,84.6,29.0,2.6,8.5999,189.3967,0.0743,142.4343,0.0604,2011-02-05 16:35:26,16,3
2011-02-05T16:40:26,57.8,28.8,3.8,5.6916,183.56,0.0509,137.8927,0.0413,2011-02-05 16:40:26,16,0
2011-02-05T16:45:26,25.2,28.1,8.4,2.2991,170.5468,0.023,126.1104,0.0182,2011-02-05 16:45:26,16,0
2011-02-05T16:55:26,22.0,24.3,9.5,2.0705,172.3272,0.0207,127.2042,0.0163,2011-02-05 16:55:26,16,0
2011-02-06T08:30:26,22.8,15.4,12.5,2.4005,182.6928,0.0224,135.7817,0.0177,2011-02-06 08:30:26,8,0
2011-02-06T08:40:26,20.2,15.5,14.1,2.0749,180.423,0.0198,133.9331,0.0155,2011-02-06 08:40:26,8,0
2011-02-06T08:45:26,41.4,15.6,7.3,4.57,192.1188,0.0393,144.697,0.0316,2011-02-06 08:45:26,8,0
2011-02-06T08:50:26,38.5,15.7,7.7,4.2145,190.8883,0.0367,143.3516,0.0294,2011-02-06 08:50:26,8,0
2011-02-06T08:55:26,37.5,15.7,8.0,4.0701,190.3196,0.0356,143.0025,0.0285,2011-02-06 08:55:26,8,0
2011-02-06T09:00:26,27.1,15.8,10.9,2.8124,184.7964,0.0257,138.0203,0.0204,2011-02-06 09:00:26,9,0
2011-02-06T09:15:26,21.4,15.7,13.5,2.2079,181.3395,0.0208,135.4907,0.0163,2011-02-06 09:15:26,9,0
2011-02-06T09:20:26,30.6,15.9,9.7,3.268,186.9935,0.0292,140.5274,0.0233,2011-02-06 09:20:26,9,0
2011-02-06T09:25:26,38.9,16.1,7.7,4.3116,190.9451,0.0372,143.9312,0.03,2011-02-06 09:25:26,9,0
2011-02-06T09:30:26,31.8,16.3,9.3,3.4487,187.5096,0.0306,141.1803,0.0244,2011-02-06 09:30:26,9,0
2011-02-06T09:35:26,31.3,16.3,9.4,3.4113,187.2964,0.0304,141.2405,0.0242,2011-02-06 09:35:26,9,0
2011-02-06T09:40:26,39.8,16.4,7.3,4.5121,191.4046,0.0388,144.8935,0.0311,2011-02-06 09:40:26,9,0
2011-02-06T09:45:26,46.3,16.2,6.3,5.3927,194.1205,0.0453,147.267,0.0366,2011-02-06 09:45:26,9,2
2011-02-06T09:50:26,32.9,15.7,8.7,3.6967,189.0433,0.0324,143.1138,0.0258,2011-02-06 09:50:26,9,0
